                                                       
{'loss': 7.3579, 'grad_norm': 1.4234747886657715, 'learning_rate': 0.0001455901203190861, 'epoch': 0.0}
{'loss': 6.2304, 'grad_norm': 2.582247018814087, 'learning_rate': 0.00046303374972326276, 'epoch': 2.1}
{'loss': 6.2474, 'grad_norm': 2.790825128555298, 'learning_rate': 0.00046301054659484987, 'epoch': 2.1}
{'loss': 6.2113, 'grad_norm': 2.5299153327941895, 'learning_rate': 0.00046298733683877605, 'epoch': 2.1}
{'loss': 6.1846, 'grad_norm': 2.792466878890991, 'learning_rate': 0.0004629641204558594, 'epoch': 2.1}
{'loss': 6.1555, 'grad_norm': 2.7380895614624023, 'learning_rate': 0.0004629408974469182, 'epoch': 2.1}
{'loss': 6.3078, 'grad_norm': 2.7192583084106445, 'learning_rate': 0.00046291766781277125, 'epoch': 2.1}
{'loss': 6.2169, 'grad_norm': 2.758725166320801, 'learning_rate': 0.0004628944315542374, 'epoch': 2.1}
{'loss': 6.3172, 'grad_norm': 2.778266429901123, 'learning_rate': 0.0004628711886721358, 'epoch': 2.1}
{'loss': 6.1966, 'grad_norm': 2.850618600845337, 'learning_rate': 0.00046284793916728567, 'epoch': 2.1}
{'loss': 6.221, 'grad_norm': 2.8015902042388916, 'learning_rate': 0.0004628246830405066, 'epoch': 2.1}
{'loss': 6.2815, 'grad_norm': 2.866943836212158, 'learning_rate': 0.0004628014202926186, 'epoch': 2.1}
{'loss': 6.2308, 'grad_norm': 2.6778814792633057, 'learning_rate': 0.0004627781509244415, 'epoch': 2.1}
{'loss': 6.2654, 'grad_norm': 2.8255035877227783, 'learning_rate': 0.00046275487493679577, 'epoch': 2.1}
{'loss': 6.2881, 'grad_norm': 2.604621410369873, 'learning_rate': 0.00046273159233050184, 'epoch': 2.1}
{'loss': 6.2628, 'grad_norm': 2.493980884552002, 'learning_rate': 0.0004627083031063803, 'epoch': 2.1}
{'loss': 6.1633, 'grad_norm': 2.3405961990356445, 'learning_rate': 0.00046268500726525237, 'epoch': 2.1}
{'loss': 6.2048, 'grad_norm': 2.478032350540161, 'learning_rate': 0.0004626617048079391, 'epoch': 2.1}
{'loss': 6.2218, 'grad_norm': 2.932929039001465, 'learning_rate': 0.00046263839573526213, 'epoch': 2.1}
{'loss': 6.2449, 'grad_norm': 2.944645404815674, 'learning_rate': 0.0004626150800480429, 'epoch': 2.11}
{'loss': 6.2418, 'grad_norm': 2.4036684036254883, 'learning_rate': 0.00046259175774710344, 'epoch': 2.11}
{'loss': 6.2919, 'grad_norm': 2.7023491859436035, 'learning_rate': 0.00046256842883326594, 'epoch': 2.11}
{'loss': 6.2737, 'grad_norm': 2.9639899730682373, 'learning_rate': 0.0004625450933073527, 'epoch': 2.11}
{'loss': 6.1953, 'grad_norm': 2.9442527294158936, 'learning_rate': 0.0004625217511701864, 'epoch': 2.11}
{'loss': 6.2056, 'grad_norm': 2.48779034614563, 'learning_rate': 0.00046249840242258987, 'epoch': 2.11}
{'loss': 6.22, 'grad_norm': 3.026345729827881, 'learning_rate': 0.00046247504706538615, 'epoch': 2.11}
{'loss': 6.2237, 'grad_norm': 2.4704339504241943, 'learning_rate': 0.00046245168509939855, 'epoch': 2.11}
{'loss': 6.228, 'grad_norm': 2.6607978343963623, 'learning_rate': 0.0004624283165254507, 'epoch': 2.11}
{'loss': 6.2409, 'grad_norm': 2.5788562297821045, 'learning_rate': 0.0004624049413443663, 'epoch': 2.11}
{'loss': 6.2579, 'grad_norm': 4.488503932952881, 'learning_rate': 0.0004623815595569694, 'epoch': 2.11}
{'loss': 6.0994, 'grad_norm': 2.514132499694824, 'learning_rate': 0.00046235817116408416, 'epoch': 2.11}
{'loss': 6.2665, 'grad_norm': 2.5672607421875, 'learning_rate': 0.0004623347761665352, 'epoch': 2.11}
{'loss': 6.2357, 'grad_norm': 2.4731080532073975, 'learning_rate': 0.0004623113745651471, 'epoch': 2.11}
{'loss': 6.231, 'grad_norm': 2.9602091312408447, 'learning_rate': 0.00046228796636074487, 'epoch': 2.11}
{'loss': 6.2583, 'grad_norm': 3.739046573638916, 'learning_rate': 0.00046226455155415363, 'epoch': 2.11}
{'loss': 6.2627, 'grad_norm': 2.597099781036377, 'learning_rate': 0.00046224113014619884, 'epoch': 2.11}
{'loss': 6.2441, 'grad_norm': 3.2764854431152344, 'learning_rate': 0.00046221770213770617, 'epoch': 2.12}
{'loss': 6.1434, 'grad_norm': 2.710577964782715, 'learning_rate': 0.0004621942675295015, 'epoch': 2.12}
{'loss': 6.2063, 'grad_norm': 4.62746000289917, 'learning_rate': 0.00046217082632241075, 'epoch': 2.12}
{'loss': 6.2422, 'grad_norm': 2.7869186401367188, 'learning_rate': 0.00046214737851726044, 'epoch': 2.12}
{'loss': 6.3594, 'grad_norm': 2.822697639465332, 'learning_rate': 0.00046212392411487717, 'epoch': 2.12}
{'loss': 6.1644, 'grad_norm': 2.5740044116973877, 'learning_rate': 0.00046210046311608764, 'epoch': 2.12}
{'loss': 6.2412, 'grad_norm': 2.554257392883301, 'learning_rate': 0.00046207699552171895, 'epoch': 2.12}
{'loss': 6.2061, 'grad_norm': 2.510781764984131, 'learning_rate': 0.00046205352133259827, 'epoch': 2.12}
{'loss': 6.1856, 'grad_norm': 2.699246406555176, 'learning_rate': 0.0004620300405495532, 'epoch': 2.12}
{'loss': 6.2356, 'grad_norm': 2.978390693664551, 'learning_rate': 0.00046200655317341137, 'epoch': 2.12}
{'loss': 6.1502, 'grad_norm': 2.308656930923462, 'learning_rate': 0.0004619830592050009, 'epoch': 2.12}
{'loss': 6.316, 'grad_norm': 3.0743401050567627, 'learning_rate': 0.0004619595586451499, 'epoch': 2.12}
{'loss': 6.2245, 'grad_norm': 3.0023982524871826, 'learning_rate': 0.00046193605149468675, 'epoch': 2.12}
{'loss': 6.276, 'grad_norm': 2.470496416091919, 'learning_rate': 0.00046191253775444024, 'epoch': 2.12}
{'loss': 6.1261, 'grad_norm': 3.161691665649414, 'learning_rate': 0.0004618890174252392, 'epoch': 2.12}
{'loss': 6.1749, 'grad_norm': 2.834941864013672, 'learning_rate': 0.00046186549050791266, 'epoch': 2.12}
{'loss': 6.2877, 'grad_norm': 2.97663950920105, 'learning_rate': 0.00046184195700329014, 'epoch': 2.12}
{'loss': 6.2821, 'grad_norm': 2.779043674468994, 'learning_rate': 0.0004618184169122012, 'epoch': 2.13}
{'loss': 6.1748, 'grad_norm': 2.604935646057129, 'learning_rate': 0.00046179487023547555, 'epoch': 2.13}
{'loss': 6.2281, 'grad_norm': 2.7390785217285156, 'learning_rate': 0.0004617713169739434, 'epoch': 2.13}
{'loss': 6.1503, 'grad_norm': 2.874760627746582, 'learning_rate': 0.0004617477571284349, 'epoch': 2.13}
{'loss': 6.2257, 'grad_norm': 2.5790154933929443, 'learning_rate': 0.0004617241906997807, 'epoch': 2.13}
{'loss': 6.1992, 'grad_norm': 2.248662233352661, 'learning_rate': 0.0004617006176888114, 'epoch': 2.13}
{'loss': 6.2676, 'grad_norm': 2.441216230392456, 'learning_rate': 0.0004616770380963581, 'epoch': 2.13}
{'loss': 6.2338, 'grad_norm': 3.0286405086517334, 'learning_rate': 0.00046165345192325204, 'epoch': 2.13}
{'loss': 6.2868, 'grad_norm': 2.9011898040771484, 'learning_rate': 0.00046162985917032464, 'epoch': 2.13}
{'loss': 6.3103, 'grad_norm': 2.688483953475952, 'learning_rate': 0.00046160625983840756, 'epoch': 2.13}
{'loss': 6.2836, 'grad_norm': 2.7455790042877197, 'learning_rate': 0.0004615826539283326, 'epoch': 2.13}
{'loss': 6.2055, 'grad_norm': 2.57379412651062, 'learning_rate': 0.0004615590414409321, 'epoch': 2.13}
{'loss': 6.2423, 'grad_norm': 2.776552438735962, 'learning_rate': 0.0004615354223770384, 'epoch': 2.13}
{'loss': 6.193, 'grad_norm': 3.6733810901641846, 'learning_rate': 0.00046151179673748394, 'epoch': 2.13}
{'loss': 6.1784, 'grad_norm': 2.8858022689819336, 'learning_rate': 0.00046148816452310176, 'epoch': 2.13}
{'loss': 6.1636, 'grad_norm': 2.7725830078125, 'learning_rate': 0.00046146452573472493, 'epoch': 2.13}
{'loss': 6.209, 'grad_norm': 2.5173678398132324, 'learning_rate': 0.00046144088037318654, 'epoch': 2.13}
{'loss': 6.1155, 'grad_norm': 2.657423496246338, 'learning_rate': 0.00046141722843932035, 'epoch': 2.14}
{'loss': 6.2907, 'grad_norm': 2.8628175258636475, 'learning_rate': 0.00046139356993396004, 'epoch': 2.14}
{'loss': 6.2405, 'grad_norm': 2.6651878356933594, 'learning_rate': 0.0004613699048579395, 'epoch': 2.14}
{'loss': 6.1889, 'grad_norm': 2.6527650356292725, 'learning_rate': 0.00046134623321209326, 'epoch': 2.14}
{'loss': 6.2079, 'grad_norm': 2.9313266277313232, 'learning_rate': 0.0004613225549972554, 'epoch': 2.14}
{'loss': 6.3092, 'grad_norm': 2.7962563037872314, 'learning_rate': 0.0004612988702142609, 'epoch': 2.14}
{'loss': 6.1775, 'grad_norm': 2.5279805660247803, 'learning_rate': 0.0004612751788639445, 'epoch': 2.14}
{'loss': 6.2482, 'grad_norm': 2.9463157653808594, 'learning_rate': 0.0004612514809471416, 'epoch': 2.14}
{'loss': 6.2093, 'grad_norm': 2.380486011505127, 'learning_rate': 0.00046122777646468734, 'epoch': 2.14}
{'loss': 6.2741, 'grad_norm': 2.5690081119537354, 'learning_rate': 0.0004612040654174175, 'epoch': 2.14}
{'loss': 6.3264, 'grad_norm': 2.6763885021209717, 'learning_rate': 0.0004611803478061678, 'epoch': 2.14}
{'loss': 6.2074, 'grad_norm': 3.205350637435913, 'learning_rate': 0.0004611566236317745, 'epoch': 2.14}
{'loss': 6.233, 'grad_norm': 2.516888380050659, 'learning_rate': 0.00046113289289507364, 'epoch': 2.14}
{'loss': 6.2367, 'grad_norm': 2.8366498947143555, 'learning_rate': 0.000461109155596902, 'epoch': 2.14}
{'loss': 6.2244, 'grad_norm': 2.653867483139038, 'learning_rate': 0.0004610854117380963, 'epoch': 2.14}
{'loss': 6.2634, 'grad_norm': 2.678699016571045, 'learning_rate': 0.00046106166131949344, 'epoch': 2.14}
{'loss': 6.3235, 'grad_norm': 2.8652920722961426, 'learning_rate': 0.0004610379043419309, 'epoch': 2.14}
{'loss': 6.2219, 'grad_norm': 2.756774663925171, 'learning_rate': 0.0004610141408062459, 'epoch': 2.14}
{'eval_loss': 6.213749408721924, 'eval_runtime': 49.6425, 'eval_samples_per_second': 20.144, 'eval_steps_per_second': 5.036, 'epoch': 2.14}
{'loss': 6.1776, 'grad_norm': 2.865064859390259, 'learning_rate': 0.0004609903707132762, 'epoch': 2.15}
{'loss': 6.2538, 'grad_norm': 2.7031660079956055, 'learning_rate': 0.0004609665940638599, 'epoch': 2.15}
{'loss': 6.2161, 'grad_norm': 2.6615219116210938, 'learning_rate': 0.00046094281085883493, 'epoch': 2.15}
{'loss': 6.1794, 'grad_norm': 2.843336582183838, 'learning_rate': 0.00046091902109903984, 'epoch': 2.15}
{'loss': 6.1576, 'grad_norm': 3.1510684490203857, 'learning_rate': 0.0004608952247853132, 'epoch': 2.15}
{'loss': 6.2318, 'grad_norm': 2.64243745803833, 'learning_rate': 0.0004608714219184939, 'epoch': 2.15}
{'loss': 6.2819, 'grad_norm': 3.343707323074341, 'learning_rate': 0.00046084761249942093, 'epoch': 2.15}
{'loss': 6.2474, 'grad_norm': 2.4602184295654297, 'learning_rate': 0.00046082379652893376, 'epoch': 2.15}
{'loss': 6.1524, 'grad_norm': 3.087172746658325, 'learning_rate': 0.00046079997400787177, 'epoch': 2.15}
{'loss': 6.1973, 'grad_norm': 3.583911418914795, 'learning_rate': 0.00046077614493707486, 'epoch': 2.15}
{'loss': 6.2129, 'grad_norm': 3.1075634956359863, 'learning_rate': 0.00046075230931738305, 'epoch': 2.15}
{'loss': 6.2301, 'grad_norm': 3.8344225883483887, 'learning_rate': 0.0004607284671496365, 'epoch': 2.15}
{'loss': 6.2504, 'grad_norm': 2.673024892807007, 'learning_rate': 0.00046070461843467574, 'epoch': 2.15}
{'loss': 6.238, 'grad_norm': 2.778235673904419, 'learning_rate': 0.00046068076317334146, 'epoch': 2.15}
{'loss': 6.2934, 'grad_norm': 2.9689626693725586, 'learning_rate': 0.0004606569013664746, 'epoch': 2.15}
{'loss': 6.3032, 'grad_norm': 2.4927008152008057, 'learning_rate': 0.00046063303301491633, 'epoch': 2.15}
{'loss': 6.2257, 'grad_norm': 2.7637856006622314, 'learning_rate': 0.00046060915811950805, 'epoch': 2.15}
{'loss': 6.2835, 'grad_norm': 3.1809275150299072, 'learning_rate': 0.00046058527668109135, 'epoch': 2.16}
{'loss': 6.2122, 'grad_norm': 2.6987297534942627, 'learning_rate': 0.0004605613887005081, 'epoch': 2.16}
{'loss': 6.1429, 'grad_norm': 3.036111831665039, 'learning_rate': 0.0004605374941786004, 'epoch': 2.16}
{'loss': 6.1802, 'grad_norm': 2.513350248336792, 'learning_rate': 0.0004605135931162106, 'epoch': 2.16}
{'loss': 6.1677, 'grad_norm': 3.186976432800293, 'learning_rate': 0.0004604896855141812, 'epoch': 2.16}
{'loss': 6.182, 'grad_norm': 2.4831197261810303, 'learning_rate': 0.00046046577137335496, 'epoch': 2.16}
{'loss': 6.2235, 'grad_norm': 3.230614423751831, 'learning_rate': 0.000460441850694575, 'epoch': 2.16}
{'loss': 6.2308, 'grad_norm': 2.699491262435913, 'learning_rate': 0.0004604179234786844, 'epoch': 2.16}
{'loss': 6.2506, 'grad_norm': 3.3581862449645996, 'learning_rate': 0.0004603939897265268, 'epoch': 2.16}
{'loss': 6.2695, 'grad_norm': 2.928022623062134, 'learning_rate': 0.0004603700494389458, 'epoch': 2.16}
{'loss': 6.1806, 'grad_norm': 2.5454843044281006, 'learning_rate': 0.0004603461026167853, 'epoch': 2.16}
{'loss': 6.2747, 'grad_norm': 2.4828662872314453, 'learning_rate': 0.00046032214926088955, 'epoch': 2.16}
{'loss': 6.2501, 'grad_norm': 3.2152252197265625, 'learning_rate': 0.0004602981893721029, 'epoch': 2.16}
{'loss': 6.2006, 'grad_norm': 2.8154749870300293, 'learning_rate': 0.00046027422295126996, 'epoch': 2.16}
{'loss': 6.271, 'grad_norm': 2.5422565937042236, 'learning_rate': 0.0004602502499992357, 'epoch': 2.16}
{'loss': 6.2554, 'grad_norm': 2.3049144744873047, 'learning_rate': 0.0004602262705168451, 'epoch': 2.16}
{'loss': 6.2054, 'grad_norm': 2.596513509750366, 'learning_rate': 0.0004602022845049433, 'epoch': 2.16}
{'loss': 6.2276, 'grad_norm': 2.6801202297210693, 'learning_rate': 0.00046017829196437623, 'epoch': 2.17}
{'loss': 6.2328, 'grad_norm': 2.7055506706237793, 'learning_rate': 0.0004601542928959893, 'epoch': 2.17}
{'loss': 6.2205, 'grad_norm': 2.3857569694519043, 'learning_rate': 0.00046013028730062876, 'epoch': 2.17}
{'loss': 6.1295, 'grad_norm': 2.822859525680542, 'learning_rate': 0.0004601062751791407, 'epoch': 2.17}
{'loss': 6.3071, 'grad_norm': 2.564403533935547, 'learning_rate': 0.00046008225653237174, 'epoch': 2.17}
{'loss': 6.176, 'grad_norm': 2.906198263168335, 'learning_rate': 0.00046005823136116835, 'epoch': 2.17}
{'loss': 6.1252, 'grad_norm': 2.8638131618499756, 'learning_rate': 0.00046003419966637773, 'epoch': 2.17}
{'loss': 6.2293, 'grad_norm': 2.617102861404419, 'learning_rate': 0.0004600101614488467, 'epoch': 2.17}
{'loss': 6.1681, 'grad_norm': 2.796800136566162, 'learning_rate': 0.00045998611670942295, 'epoch': 2.17}
{'loss': 6.2846, 'grad_norm': 2.81500506401062, 'learning_rate': 0.000459962065448954, 'epoch': 2.17}
{'loss': 6.2896, 'grad_norm': 3.05692458152771, 'learning_rate': 0.0004599380076682875, 'epoch': 2.17}
{'loss': 6.3149, 'grad_norm': 2.495302438735962, 'learning_rate': 0.00045991394336827185, 'epoch': 2.17}
{'loss': 6.2391, 'grad_norm': 2.889141082763672, 'learning_rate': 0.00045988987254975516, 'epoch': 2.17}
{'loss': 6.1922, 'grad_norm': 2.950683116912842, 'learning_rate': 0.00045986579521358595, 'epoch': 2.17}
{'loss': 6.364, 'grad_norm': 3.0262632369995117, 'learning_rate': 0.0004598417113606131, 'epoch': 2.17}
{'loss': 6.1305, 'grad_norm': 2.715437650680542, 'learning_rate': 0.00045981762099168543, 'epoch': 2.17}
{'loss': 6.2287, 'grad_norm': 2.9799954891204834, 'learning_rate': 0.00045979352410765236, 'epoch': 2.17}
{'loss': 6.2095, 'grad_norm': 2.860609531402588, 'learning_rate': 0.0004597694207093632, 'epoch': 2.18}
{'loss': 6.267, 'grad_norm': 2.701418399810791, 'learning_rate': 0.00045974531079766767, 'epoch': 2.18}
{'loss': 6.1931, 'grad_norm': 2.6230857372283936, 'learning_rate': 0.00045972119437341576, 'epoch': 2.18}
{'loss': 6.2395, 'grad_norm': 3.1596245765686035, 'learning_rate': 0.0004596970714374574, 'epoch': 2.18}
{'loss': 6.216, 'grad_norm': 3.0219569206237793, 'learning_rate': 0.00045967294199064326, 'epoch': 2.18}
{'loss': 6.1626, 'grad_norm': 2.6911351680755615, 'learning_rate': 0.00045964880603382367, 'epoch': 2.18}
{'loss': 6.3075, 'grad_norm': 2.839200496673584, 'learning_rate': 0.00045962466356784965, 'epoch': 2.18}
{'loss': 6.2823, 'grad_norm': 2.7091026306152344, 'learning_rate': 0.00045960051459357213, 'epoch': 2.18}
{'loss': 6.2196, 'grad_norm': 2.427959442138672, 'learning_rate': 0.00045957635911184243, 'epoch': 2.18}
{'loss': 6.171, 'grad_norm': 2.6724116802215576, 'learning_rate': 0.00045955219712351213, 'epoch': 2.18}
{'loss': 6.1988, 'grad_norm': 2.5748627185821533, 'learning_rate': 0.000459528028629433, 'epoch': 2.18}
{'loss': 6.1676, 'grad_norm': 3.2990994453430176, 'learning_rate': 0.00045950385363045684, 'epoch': 2.18}
{'loss': 6.2242, 'grad_norm': 3.1043708324432373, 'learning_rate': 0.00045947967212743595, 'epoch': 2.18}
{'loss': 6.2638, 'grad_norm': 2.672632932662964, 'learning_rate': 0.0004594554841212229, 'epoch': 2.18}
{'loss': 6.1998, 'grad_norm': 3.0597984790802, 'learning_rate': 0.00045943128961267016, 'epoch': 2.18}
{'loss': 6.2603, 'grad_norm': 3.065476655960083, 'learning_rate': 0.0004594070886026307, 'epoch': 2.18}
{'loss': 6.298, 'grad_norm': 2.4789912700653076, 'learning_rate': 0.0004593828810919577, 'epoch': 2.18}
{'loss': 6.2258, 'grad_norm': 2.4468295574188232, 'learning_rate': 0.0004593586670815044, 'epoch': 2.18}
{'loss': 6.0858, 'grad_norm': 2.5447378158569336, 'learning_rate': 0.0004593344465721245, 'epoch': 2.19}
{'loss': 6.2596, 'grad_norm': 2.660416841506958, 'learning_rate': 0.0004593102195646716, 'epoch': 2.19}
{'loss': 6.3243, 'grad_norm': 3.0131266117095947, 'learning_rate': 0.00045928598606, 'epoch': 2.19}
{'loss': 6.3342, 'grad_norm': 2.410407781600952, 'learning_rate': 0.0004592617460589638, 'epoch': 2.19}
{'loss': 6.1989, 'grad_norm': 2.4931416511535645, 'learning_rate': 0.0004592374995624176, 'epoch': 2.19}
{'loss': 6.3028, 'grad_norm': 2.5230045318603516, 'learning_rate': 0.0004592132465712161, 'epoch': 2.19}
{'loss': 6.3386, 'grad_norm': 2.729647636413574, 'learning_rate': 0.0004591889870862142, 'epoch': 2.19}
{'loss': 6.2345, 'grad_norm': 2.6796557903289795, 'learning_rate': 0.0004591647211082671, 'epoch': 2.19}
{'loss': 6.3196, 'grad_norm': 2.7962934970855713, 'learning_rate': 0.0004591404486382302, 'epoch': 2.19}
{'loss': 6.2499, 'grad_norm': 2.5101258754730225, 'learning_rate': 0.00045911616967695925, 'epoch': 2.19}
{'loss': 6.2471, 'grad_norm': 2.663205623626709, 'learning_rate': 0.00045909188422531, 'epoch': 2.19}
{'loss': 6.2513, 'grad_norm': 2.5838136672973633, 'learning_rate': 0.00045906759228413863, 'epoch': 2.19}
{'loss': 6.1483, 'grad_norm': 3.2227566242218018, 'learning_rate': 0.00045904329385430137, 'epoch': 2.19}
{'loss': 6.2377, 'grad_norm': 2.3465871810913086, 'learning_rate': 0.0004590189889366549, 'epoch': 2.19}
{'loss': 6.2563, 'grad_norm': 2.670311689376831, 'learning_rate': 0.0004589946775320559, 'epoch': 2.19}
{'loss': 6.2211, 'grad_norm': 2.576678991317749, 'learning_rate': 0.0004589703596413614, 'epoch': 2.19}
{'loss': 6.2642, 'grad_norm': 2.8743155002593994, 'learning_rate': 0.0004589460352654287, 'epoch': 2.19}
{'loss': 6.1242, 'grad_norm': 2.696805238723755, 'learning_rate': 0.00045892170440511534, 'epoch': 2.2}
{'loss': 6.1474, 'grad_norm': 2.705486536026001, 'learning_rate': 0.00045889736706127877, 'epoch': 2.2}
{'loss': 6.2483, 'grad_norm': 2.717289924621582, 'learning_rate': 0.00045887302323477716, 'epoch': 2.2}
{'loss': 6.2335, 'grad_norm': 2.525500535964966, 'learning_rate': 0.00045884867292646854, 'epoch': 2.2}
{'loss': 6.2939, 'grad_norm': 2.8222107887268066, 'learning_rate': 0.0004588243161372114, 'epoch': 2.2}
{'loss': 6.2935, 'grad_norm': 3.3928563594818115, 'learning_rate': 0.00045879995286786417, 'epoch': 2.2}
{'loss': 6.1905, 'grad_norm': 2.7970407009124756, 'learning_rate': 0.0004587755831192859, 'epoch': 2.2}
{'loss': 6.2921, 'grad_norm': 2.723562479019165, 'learning_rate': 0.0004587512068923356, 'epoch': 2.2}
{'loss': 6.253, 'grad_norm': 2.7615463733673096, 'learning_rate': 0.0004587268241878724, 'epoch': 2.2}
{'loss': 6.319, 'grad_norm': 2.7865240573883057, 'learning_rate': 0.00045870243500675616, 'epoch': 2.2}
{'loss': 6.234, 'grad_norm': 3.2251293659210205, 'learning_rate': 0.0004586780393498463, 'epoch': 2.2}
{'loss': 6.288, 'grad_norm': 2.6305489540100098, 'learning_rate': 0.00045865363721800303, 'epoch': 2.2}
{'loss': 6.1738, 'grad_norm': 2.965402841567993, 'learning_rate': 0.00045862922861208646, 'epoch': 2.2}
{'loss': 6.243, 'grad_norm': 2.6518118381500244, 'learning_rate': 0.0004586048135329571, 'epoch': 2.2}
{'eval_loss': 6.21304178237915, 'eval_runtime': 49.6598, 'eval_samples_per_second': 20.137, 'eval_steps_per_second': 5.034, 'epoch': 2.2}
{'loss': 6.2287, 'grad_norm': 2.6267082691192627, 'learning_rate': 0.0004585803919814754, 'epoch': 2.2}
{'loss': 6.3068, 'grad_norm': 2.687000036239624, 'learning_rate': 0.0004585559639585026, 'epoch': 2.2}
{'loss': 6.2199, 'grad_norm': 2.658693790435791, 'learning_rate': 0.00045853152946489964, 'epoch': 2.2}
{'loss': 6.2636, 'grad_norm': 2.944445848464966, 'learning_rate': 0.0004585070885015279, 'epoch': 2.21}
{'loss': 6.332, 'grad_norm': 2.486933946609497, 'learning_rate': 0.00045848264106924887, 'epoch': 2.21}
{'loss': 6.2425, 'grad_norm': 2.220851182937622, 'learning_rate': 0.00045845818716892453, 'epoch': 2.21}
{'loss': 6.3192, 'grad_norm': 2.809659719467163, 'learning_rate': 0.0004584337268014167, 'epoch': 2.21}
